town,flat_type,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
TAMPINES,5 ROOM,TAMPINES ST 22,04 TO 06,123,Improved,1985,560000
TAMPINES,5 ROOM,TAMPINES ST 22,04 TO 06,132,Model A,1985,570000
TAMPINES,5 ROOM,TAMPINES ST 24,10 TO 12,125,Improved,1993,620000
TAMPINES,5 ROOM,TAMPINES ST 32,07 TO 09,124,Improved,1993,645000
TAMPINES,5 ROOM,TAMPINES ST 33,04 TO 06,124,Improved,1995,580000
TAMPINES,5 ROOM,TAMPINES ST 33,10 TO 12,127,Improved,1995,620000
TAMPINES,5 ROOM,TAMPINES ST 33,10 TO 12,124,Improved,1995,570000
TAMPINES,5 ROOM,TAMPINES ST 34,01 TO 03,121,Improved,1997,526000
TAMPINES,5 ROOM,TAMPINES ST 34,04 TO 06,119,Improved,1997,540000
TAMPINES,5 ROOM,TAMPINES ST 34,04 TO 06,136,Model A,1995,630000
TAMPINES,5 ROOM,TAMPINES ST 42,04 TO 06,122,Improved,1985,595888
TAMPINES,5 ROOM,TAMPINES ST 43,10 TO 12,127,Improved,1993,602000
TAMPINES,5 ROOM,TAMPINES ST 44,01 TO 03,122,Improved,1986,510000
TAMPINES,5 ROOM,TAMPINES ST 71,10 TO 12,120,Improved,1997,618800
TAMPINES,5 ROOM,TAMPINES ST 71,13 TO 15,119,Improved,1997,630000
TAMPINES,5 ROOM,TAMPINES ST 71,13 TO 15,120,Improved,1997,630000
TAMPINES,5 ROOM,TAMPINES ST 71,07 TO 09,119,Improved,1997,605000
TAMPINES,5 ROOM,TAMPINES ST 81,10 TO 12,122,Improved,1988,575000
TAMPINES,5 ROOM,TAMPINES ST 81,10 TO 12,122,Improved,1988,600000
TAMPINES,5 ROOM,TAMPINES ST 81,07 TO 09,127,Improved,1988,595000
TAMPINES,5 ROOM,TAMPINES ST 83,07 TO 09,121,Improved,1989,660000
TAMPINES,5 ROOM,TAMPINES ST 83,04 TO 06,122,Improved,1988,580000
TAMPINES,5 ROOM,TAMPINES ST 84,01 TO 03,121,Improved,1988,570000
TAMPINES,5 ROOM,TAMPINES ST 91,04 TO 06,133,Model A,1984,638000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,16 TO 18,67,Improved,1970,338000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1971,345000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,10 TO 12,66,Improved,1972,308000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,300000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,310000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,323000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,305000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1970,313000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,16 TO 18,67,Improved,1970,325000
TOA PAYOH,3 ROOM,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,650000
TOA PAYOH,3 ROOM,LOR 2 TOA PAYOH,16 TO 18,63,Improved,1970,358000
TOA PAYOH,3 ROOM,LOR 2 TOA PAYOH,13 TO 15,63,Improved,1970,320000
TOA PAYOH,3 ROOM,LOR 3 TOA PAYOH,07 TO 09,68,Improved,1970,318000
TOA PAYOH,3 ROOM,LOR 4 TOA PAYOH,07 TO 09,68,Improved,1972,340000
TOA PAYOH,3 ROOM,LOR 5 TOA PAYOH,04 TO 06,61,Standard,1973,325000
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,13 TO 15,67,Improved,1971,318000
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,308000
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,288000
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,301000
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,290000
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1969,306000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,13 TO 15,74,Model A,1984,465000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,04 TO 06,74,Model A,1984,465000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,01 TO 03,74,Model A,1984,428888
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,07 TO 09,74,Model A,1984,453000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,07 TO 09,67,New Generation,1984,338000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 3,04 TO 06,74,Model A,1984,423000
TOA PAYOH,3 ROOM,UPP ALJUNIED LANE,04 TO 06,57,Standard,1968,273000
TOA PAYOH,3 ROOM,UPP ALJUNIED LANE,07 TO 09,57,Standard,1968,271000
TOA PAYOH,3 ROOM,UPP ALJUNIED LANE,10 TO 12,57,Standard,1968,250000
TOA PAYOH,4 ROOM,JOO SENG RD,13 TO 15,113,Model A,1984,570000
TOA PAYOH,4 ROOM,JOO SENG RD,07 TO 09,103,Model A,1983,470000
TOA PAYOH,4 ROOM,KIM KEAT LINK,04 TO 06,104,Model A,1989,518000
TOA PAYOH,4 ROOM,LOR 1 TOA PAYOH,07 TO 09,101,Model A,1999,750000
TOA PAYOH,4 ROOM,LOR 1A TOA PAYOH,16 TO 18,91,DBSS,2012,898000
TOA PAYOH,4 ROOM,LOR 2 TOA PAYOH,28 TO 30,91,Model A,2006,810000
TOA PAYOH,4 ROOM,LOR 2 TOA PAYOH,07 TO 09,91,Model A,2006,800000
TOA PAYOH,4 ROOM,LOR 4 TOA PAYOH,01 TO 03,105,Model A,1997,669888
TOA PAYOH,4 ROOM,LOR 4 TOA PAYOH,04 TO 06,84,Improved,1974,475000
TOA PAYOH,4 ROOM,LOR 5 TOA PAYOH,13 TO 15,102,Model A,1997,717000
TOA PAYOH,4 ROOM,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1978,388000
TOA PAYOH,4 ROOM,POTONG PASIR AVE 1,10 TO 12,100,New Generation,1984,510000
TOA PAYOH,4 ROOM,POTONG PASIR AVE 2,04 TO 06,103,Model A,1984,588000
TOA PAYOH,4 ROOM,POTONG PASIR AVE 2,07 TO 09,104,Model A,1984,630000
TOA PAYOH,4 ROOM,TOA PAYOH CTRL,25 TO 27,91,Model A,2009,840000
TOA PAYOH,4 ROOM,TOA PAYOH CTRL,28 TO 30,91,Model A,2009,876000
TOA PAYOH,4 ROOM,TOA PAYOH NTH,04 TO 06,81,Improved,1973,400000
TOA PAYOH,5 ROOM,JOO SENG RD,13 TO 15,119,Improved,1983,630000
TOA PAYOH,5 ROOM,LOR 1A TOA PAYOH,25 TO 27,117,DBSS,2012,1050000
TOA PAYOH,5 ROOM,LOR 1A TOA PAYOH,37 TO 39,117,DBSS,2012,1130000
TOA PAYOH,5 ROOM,LOR 2 TOA PAYOH,28 TO 30,110,Improved,2002,850000
TOA PAYOH,5 ROOM,LOR 4 TOA PAYOH,19 TO 21,136,Adjoined flat,1972,760000
TOA PAYOH,5 ROOM,LOR 4 TOA PAYOH,16 TO 18,122,Improved,1997,845000
TOA PAYOH,5 ROOM,LOR 4 TOA PAYOH,25 TO 27,122,Improved,1996,932000
TOA PAYOH,5 ROOM,LOR 4 TOA PAYOH,13 TO 15,120,Improved,1999,885000
TOA PAYOH,5 ROOM,LOR 5 TOA PAYOH,22 TO 24,119,Improved,1997,870000
TOA PAYOH,5 ROOM,LOR 5 TOA PAYOH,04 TO 06,125,Improved,1993,710000
TOA PAYOH,5 ROOM,LOR 8 TOA PAYOH,22 TO 24,114,Standard,1975,620000
WOODLANDS,3 ROOM,MARSILING DR,04 TO 06,82,New Generation,1977,340000
WOODLANDS,3 ROOM,MARSILING DR,07 TO 09,82,New Generation,1981,330000
WOODLANDS,3 ROOM,MARSILING DR,10 TO 12,65,Improved,1976,278888
WOODLANDS,3 ROOM,MARSILING DR,07 TO 09,68,New Generation,1981,300000
WOODLANDS,3 ROOM,MARSILING RD,01 TO 03,67,Model A,2015,360000
WOODLANDS,3 ROOM,WOODLANDS CRES,13 TO 15,67,Model A,2015,370000
WOODLANDS,3 ROOM,WOODLANDS CRES,13 TO 15,67,Model A,2015,385000
WOODLANDS,3 ROOM,WOODLANDS DR 70,10 TO 12,71,Model A,2017,450000
WOODLANDS,3 ROOM,WOODLANDS DR 70,04 TO 06,71,Model A,2017,413000
WOODLANDS,3 ROOM,WOODLANDS ST 13,01 TO 03,68,New Generation,1985,270000
WOODLANDS,3 ROOM,WOODLANDS ST 13,07 TO 09,73,Model A,1990,358000
WOODLANDS,3 ROOM,WOODLANDS ST 13,01 TO 03,73,Model A,1985,330000
WOODLANDS,3 ROOM,WOODLANDS ST 13,10 TO 12,67,New Generation,1985,355000
WOODLANDS,3 ROOM,WOODLANDS ST 13,04 TO 06,68,New Generation,1985,346000
WOODLANDS,3 ROOM,WOODLANDS ST 13,04 TO 06,68,New Generation,1985,340000
WOODLANDS,3 ROOM,WOODLANDS ST 31,07 TO 09,73,Model A,1993,341000
WOODLANDS,3 ROOM,WOODLANDS ST 31,01 TO 03,73,Model A,1993,330000
WOODLANDS,4 ROOM,MARSILING CRES,01 TO 03,104,Model A,1982,378000
WOODLANDS,4 ROOM,MARSILING DR,10 TO 12,92,New Generation,1977,310000
WOODLANDS,4 ROOM,MARSILING DR,04 TO 06,91,New Generation,1977,321000
WOODLANDS,4 ROOM,MARSILING DR,10 TO 12,91,New Generation,1980,355000
WOODLANDS,4 ROOM,MARSILING LANE,28 TO 30,93,Model A,2013,538000
WOODLANDS,4 ROOM,MARSILING LANE,07 TO 09,93,Model A,2013,460000
WOODLANDS,4 ROOM,MARSILING LANE,10 TO 12,93,Model A,2013,475000
WOODLANDS,4 ROOM,WOODLANDS AVE 1,10 TO 12,106,Model A,1996,485000
WOODLANDS,4 ROOM,WOODLANDS AVE 1,10 TO 12,105,Model A,1997,480000
WOODLANDS,4 ROOM,WOODLANDS AVE 4,07 TO 09,92,Model A2,1998,390000
WOODLANDS,4 ROOM,WOODLANDS AVE 4,10 TO 12,102,Model A,1998,438000
WOODLANDS,4 ROOM,WOODLANDS AVE 4,07 TO 09,102,Model A,1998,438000
WOODLANDS,4 ROOM,WOODLANDS AVE 4,07 TO 09,102,Model A,1998,428000
WOODLANDS,4 ROOM,WOODLANDS AVE 5,07 TO 09,105,Model A,1996,500000
WOODLANDS,4 ROOM,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,455000
WOODLANDS,4 ROOM,WOODLANDS CIRCLE,04 TO 06,91,Model A2,1997,412000
WOODLANDS,4 ROOM,WOODLANDS CIRCLE,10 TO 12,101,Model A,1998,423000
WOODLANDS,4 ROOM,WOODLANDS CIRCLE,01 TO 03,103,Model A,1998,420000
WOODLANDS,4 ROOM,WOODLANDS CIRCLE,04 TO 06,101,Model A,1997,435000
WOODLANDS,4 ROOM,WOODLANDS CRES,04 TO 06,92,Model A,2015,461000
WOODLANDS,4 ROOM,WOODLANDS CRES,01 TO 03,92,Model A,2015,455000
WOODLANDS,4 ROOM,WOODLANDS CRES,10 TO 12,92,Model A,2015,505000
WOODLANDS,4 ROOM,WOODLANDS CRES,01 TO 03,101,Model A,1997,405000
WOODLANDS,4 ROOM,WOODLANDS CRES,07 TO 09,92,Model A,2015,470000
WOODLANDS,4 ROOM,WOODLANDS CRES,04 TO 06,92,Model A,2015,462000
WOODLANDS,4 ROOM,WOODLANDS DR 14,04 TO 06,104,Premium Apartment,2000,440000
WOODLANDS,4 ROOM,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,485000
WOODLANDS,4 ROOM,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,2000,465000
WOODLANDS,4 ROOM,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,460000
WOODLANDS,4 ROOM,WOODLANDS DR 16,01 TO 03,101,Model A,2000,425000
WOODLANDS,4 ROOM,WOODLANDS DR 44,04 TO 06,102,Model A,2000,435000
WOODLANDS,4 ROOM,WOODLANDS DR 50,13 TO 15,93,Model A,2017,560000
WOODLANDS,4 ROOM,WOODLANDS DR 50,04 TO 06,93,Model A,2017,536000
WOODLANDS,4 ROOM,WOODLANDS DR 50,07 TO 09,100,Model A,1997,428000
WOODLANDS,4 ROOM,WOODLANDS DR 50,10 TO 12,93,Model A,2017,540000
WOODLANDS,4 ROOM,WOODLANDS DR 50,13 TO 15,95,Premium Apartment,2015,538000
WOODLANDS,4 ROOM,WOODLANDS DR 62,04 TO 06,105,Premium Apartment,2000,464000
WOODLANDS,4 ROOM,WOODLANDS DR 70,07 TO 09,88,Model A,2017,546500
WOODLANDS,4 ROOM,WOODLANDS DR 70,04 TO 06,88,Model A,2017,525000
WOODLANDS,4 ROOM,WOODLANDS DR 70,01 TO 03,101,Model A,1997,425000
WOODLANDS,4 ROOM,WOODLANDS DR 70,07 TO 09,100,Model A,1997,460000
WOODLANDS,4 ROOM,WOODLANDS DR 70,01 TO 03,88,Model A,2017,520000
WOODLANDS,4 ROOM,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,450000
WOODLANDS,4 ROOM,WOODLANDS DR 75,07 TO 09,90,Premium Apartment,2004,438000
WOODLANDS,4 ROOM,WOODLANDS RING RD,07 TO 09,86,Model A2,2000,470000
WOODLANDS,4 ROOM,WOODLANDS RING RD,01 TO 03,100,Model A,1998,445000
WOODLANDS,4 ROOM,WOODLANDS ST 13,13 TO 15,91,New Generation,1985,418000
WOODLANDS,4 ROOM,WOODLANDS ST 13,01 TO 03,103,Model A,1985,440000
WOODLANDS,4 ROOM,WOODLANDS ST 41,04 TO 06,84,Simplified,1996,385000
WOODLANDS,4 ROOM,WOODLANDS ST 41,01 TO 03,93,New Generation,1995,405000
WOODLANDS,4 ROOM,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,380000
WOODLANDS,4 ROOM,WOODLANDS ST 83,04 TO 06,84,Simplified,1993,380000
WOODLANDS,5 ROOM,MARSILING DR,16 TO 18,126,Standard,1976,420000
WOODLANDS,5 ROOM,MARSILING DR,16 TO 18,121,Standard,1978,455000
WOODLANDS,5 ROOM,MARSILING DR,19 TO 21,117,Standard,1976,463000
WOODLANDS,5 ROOM,MARSILING DR,19 TO 21,124,Standard,1978,505000
WOODLANDS,5 ROOM,MARSILING LANE,10 TO 12,118,Improved,1981,468000
WOODLANDS,5 ROOM,MARSILING RISE,07 TO 09,138,Model A,1985,550000
WOODLANDS,5 ROOM,WOODLANDS AVE 1,01 TO 03,121,Improved,1996,508000
WOODLANDS,5 ROOM,WOODLANDS AVE 6,04 TO 06,122,Improved,1997,500000
WOODLANDS,5 ROOM,WOODLANDS AVE 6,04 TO 06,119,Improved,1997,523888
WOODLANDS,5 ROOM,WOODLANDS CRES,07 TO 09,121,Improved,1997,509688
WOODLANDS,5 ROOM,WOODLANDS CRES,07 TO 09,121,Improved,1997,500000
WOODLANDS,5 ROOM,WOODLANDS DR 14,04 TO 06,122,Improved,1998,510000
WOODLANDS,5 ROOM,WOODLANDS DR 14,10 TO 12,124,Premium Apartment,2000,570000
WOODLANDS,5 ROOM,WOODLANDS DR 16,10 TO 12,110,Improved,2000,505888
WOODLANDS,5 ROOM,WOODLANDS DR 16,07 TO 09,110,Improved,2001,520000
WOODLANDS,5 ROOM,WOODLANDS DR 16,01 TO 03,111,Improved,2001,515000
WOODLANDS,5 ROOM,WOODLANDS DR 16,01 TO 03,120,Improved,2000,495000
WOODLANDS,5 ROOM,WOODLANDS DR 44,10 TO 12,120,Improved,2000,530000
WOODLANDS,5 ROOM,WOODLANDS DR 50,07 TO 09,113,Improved,2017,668100
WOODLANDS,5 ROOM,WOODLANDS DR 50,10 TO 12,113,Improved,2017,677000
WOODLANDS,5 ROOM,WOODLANDS DR 50,07 TO 09,118,Improved,1997,510000
WOODLANDS,5 ROOM,WOODLANDS DR 50,01 TO 03,118,Improved,1997,510000
WOODLANDS,5 ROOM,WOODLANDS DR 50,07 TO 09,123,Improved,1997,520000
WOODLANDS,5 ROOM,WOODLANDS DR 53,07 TO 09,115,Improved,1999,520000
WOODLANDS,5 ROOM,WOODLANDS DR 62,01 TO 03,120,Premium Apartment,2000,505000
WOODLANDS,5 ROOM,WOODLANDS DR 70,07 TO 09,113,Improved,2017,632888
WOODLANDS,5 ROOM,WOODLANDS DR 73,07 TO 09,119,Premium Apartment,2000,545000
WOODLANDS,5 ROOM,WOODLANDS DR 73,07 TO 09,114,Premium Apartment,2002,495000
WOODLANDS,5 ROOM,WOODLANDS DR 73,13 TO 15,120,Premium Apartment,2000,550000
WOODLANDS,5 ROOM,WOODLANDS DR 75,13 TO 15,110,Premium Apartment,2004,515000
WOODLANDS,5 ROOM,WOODLANDS DR 75,13 TO 15,110,Premium Apartment,2004,510000
WOODLANDS,5 ROOM,WOODLANDS DR 75,13 TO 15,113,Premium Apartment,2003,535000
WOODLANDS,5 ROOM,WOODLANDS RING RD,07 TO 09,121,Improved,1998,535000
WOODLANDS,5 ROOM,WOODLANDS ST 41,04 TO 06,137,Model A,1995,565000
WOODLANDS,5 ROOM,WOODLANDS ST 81,04 TO 06,130,Improved,1996,510000
WOODLANDS,5 ROOM,WOODLANDS ST 82,10 TO 12,131,Model A,1996,568000
WOODLANDS,5 ROOM,WOODLANDS ST 83,01 TO 03,127,Improved,1996,525000
YISHUN,3 ROOM,YISHUN AVE 11,10 TO 12,67,DBSS,2013,470000
YISHUN,3 ROOM,YISHUN AVE 11,10 TO 12,67,Model A,2015,380000
YISHUN,3 ROOM,YISHUN AVE 11,13 TO 15,67,DBSS,2013,467000
YISHUN,3 ROOM,YISHUN AVE 11,04 TO 06,67,Model A,2013,375000
YISHUN,3 ROOM,YISHUN AVE 4,04 TO 06,68,Model A,2018,368000
YISHUN,3 ROOM,YISHUN AVE 4,10 TO 12,68,Model A,2018,450000
YISHUN,3 ROOM,YISHUN AVE 4,13 TO 15,68,Model A,2018,391000
YISHUN,3 ROOM,YISHUN AVE 4,04 TO 06,68,Model A,2018,391000
YISHUN,3 ROOM,YISHUN AVE 4,07 TO 09,68,Model A,2018,415000
YISHUN,3 ROOM,YISHUN AVE 4,10 TO 12,68,Model A,2018,405000
YISHUN,3 ROOM,YISHUN AVE 4,07 TO 09,68,Model A,2018,400000
YISHUN,3 ROOM,YISHUN AVE 4,10 TO 12,68,Model A,2018,408888
YISHUN,3 ROOM,YISHUN AVE 5,10 TO 12,68,New Generation,1984,345000
YISHUN,3 ROOM,YISHUN AVE 5,01 TO 03,82,New Generation,1984,350000
YISHUN,3 ROOM,YISHUN AVE 5,01 TO 03,82,New Generation,1985,370000
YISHUN,3 ROOM,YISHUN AVE 5,01 TO 03,67,New Generation,1984,318000
YISHUN,3 ROOM,YISHUN AVE 5,04 TO 06,67,New Generation,1985,370000
YISHUN,3 ROOM,YISHUN AVE 6,04 TO 06,64,Simplified,1988,328000
YISHUN,3 ROOM,YISHUN AVE 6,04 TO 06,74,Model A,1985,335000
YISHUN,3 ROOM,YISHUN AVE 6,07 TO 09,74,Model A,1985,330000
YISHUN,3 ROOM,YISHUN RING RD,07 TO 09,67,New Generation,1986,340000
YISHUN,3 ROOM,YISHUN RING RD,10 TO 12,67,Model A,2018,458000
YISHUN,3 ROOM,YISHUN RING RD,01 TO 03,67,New Generation,1985,318000
YISHUN,3 ROOM,YISHUN RING RD,10 TO 12,67,New Generation,1982,330000
YISHUN,3 ROOM,YISHUN RING RD,01 TO 03,68,Premium Apartment,2016,368000
YISHUN,3 ROOM,YISHUN ST 11,01 TO 03,68,New Generation,1985,345000
YISHUN,3 ROOM,YISHUN ST 11,04 TO 06,68,New Generation,1984,377000
YISHUN,3 ROOM,YISHUN ST 11,01 TO 03,72,New Generation,1984,340000
YISHUN,3 ROOM,YISHUN ST 11,04 TO 06,74,Model A,1985,366000
YISHUN,3 ROOM,YISHUN ST 11,10 TO 12,67,New Generation,1985,370000
YISHUN,3 ROOM,YISHUN ST 11,07 TO 09,67,New Generation,1985,360000
YISHUN,3 ROOM,YISHUN ST 11,01 TO 03,66,New Generation,1985,350000
YISHUN,3 ROOM,YISHUN ST 21,10 TO 12,67,New Generation,1985,360000
YISHUN,3 ROOM,YISHUN ST 21,04 TO 06,68,New Generation,1985,355000
YISHUN,3 ROOM,YISHUN ST 21,10 TO 12,67,New Generation,1985,360000
YISHUN,3 ROOM,YISHUN ST 21,07 TO 09,67,New Generation,1985,368000
YISHUN,3 ROOM,YISHUN ST 21,01 TO 03,67,New Generation,1985,350000
YISHUN,3 ROOM,YISHUN ST 21,04 TO 06,67,New Generation,1985,330000
YISHUN,3 ROOM,YISHUN ST 51,04 TO 06,67,Model A,2018,395000
YISHUN,3 ROOM,YISHUN ST 51,04 TO 06,67,Model A,2018,385500
YISHUN,3 ROOM,YISHUN ST 51,04 TO 06,67,Model A,2018,395000
YISHUN,3 ROOM,YISHUN ST 51,10 TO 12,68,Model A,2017,400000
YISHUN,3 ROOM,YISHUN ST 61,01 TO 03,64,Simplified,1992,340000
YISHUN,3 ROOM,YISHUN ST 81,01 TO 03,73,Model A,1988,348000
YISHUN,4 ROOM,YISHUN AVE 1,07 TO 09,92,Model A,2015,490000
YISHUN,4 ROOM,YISHUN AVE 11,13 TO 15,92,DBSS,2013,628000
YISHUN,4 ROOM,YISHUN AVE 11,07 TO 09,92,Model A,2015,465000
YISHUN,4 ROOM,YISHUN AVE 11,10 TO 12,92,DBSS,2013,640000
YISHUN,4 ROOM,YISHUN AVE 11,01 TO 03,108,Model A,1993,429000
YISHUN,4 ROOM,YISHUN AVE 11,10 TO 12,104,Model A,1988,468000
YISHUN,4 ROOM,YISHUN AVE 11,04 TO 06,92,Model A,2015,470000
YISHUN,4 ROOM,YISHUN AVE 11,04 TO 06,108,Model A,1988,400000
YISHUN,4 ROOM,YISHUN AVE 11,07 TO 09,84,Simplified,1988,350000
YISHUN,4 ROOM,YISHUN AVE 11,10 TO 12,92,Model A,2015,488000
YISHUN,4 ROOM,YISHUN AVE 11,10 TO 12,84,Simplified,1988,390000
YISHUN,4 ROOM,YISHUN AVE 11,04 TO 06,92,Model A,2015,455000
YISHUN,4 ROOM,YISHUN AVE 3,04 TO 06,104,Model A,1985,435000
YISHUN,4 ROOM,YISHUN AVE 4,10 TO 12,93,Model A,2018,505000
YISHUN,4 ROOM,YISHUN AVE 4,07 TO 09,104,Model A,1987,458000
YISHUN,4 ROOM,YISHUN AVE 4,07 TO 09,84,Simplified,1987,410000
YISHUN,4 ROOM,YISHUN AVE 4,07 TO 09,93,Model A,2018,500000
YISHUN,4 ROOM,YISHUN AVE 4,10 TO 12,93,Model A,2018,550000
YISHUN,4 ROOM,YISHUN AVE 4,07 TO 09,93,Model A,2018,527000
YISHUN,4 ROOM,YISHUN AVE 4,01 TO 03,104,Model A,1987,440000
YISHUN,4 ROOM,YISHUN AVE 4,13 TO 15,93,Model A,2018,510000
YISHUN,4 ROOM,YISHUN AVE 4,10 TO 12,93,Model A,2018,530000
YISHUN,4 ROOM,YISHUN AVE 4,04 TO 06,104,Model A,1988,455888
YISHUN,4 ROOM,YISHUN AVE 4,07 TO 09,105,Model A,1989,433000
YISHUN,4 ROOM,YISHUN AVE 6,01 TO 03,109,Model A,1987,395000
YISHUN,4 ROOM,YISHUN AVE 6,01 TO 03,84,Simplified,1988,380000
YISHUN,4 ROOM,YISHUN AVE 6,04 TO 06,104,Model A,1988,435000
YISHUN,4 ROOM,YISHUN AVE 6,04 TO 06,84,Simplified,1987,380000
YISHUN,4 ROOM,YISHUN AVE 6,10 TO 12,104,Model A,1988,420000
YISHUN,4 ROOM,YISHUN AVE 6,07 TO 09,84,Simplified,1988,380000
YISHUN,4 ROOM,YISHUN AVE 6,01 TO 03,84,Simplified,1988,390000
YISHUN,4 ROOM,YISHUN AVE 6,07 TO 09,108,Model A,1987,430000
YISHUN,4 ROOM,YISHUN AVE 6,04 TO 06,104,Model A,1988,410000
YISHUN,4 ROOM,YISHUN AVE 7,01 TO 03,104,Model A,1986,415000
YISHUN,4 ROOM,YISHUN AVE 7,04 TO 06,83,Simplified,1987,360000
YISHUN,4 ROOM,YISHUN AVE 9,04 TO 06,92,Model A,2015,470000
YISHUN,4 ROOM,YISHUN AVE 9,13 TO 15,92,Model A,2015,510000
YISHUN,4 ROOM,YISHUN AVE 9,01 TO 03,84,Simplified,1985,388000
YISHUN,4 ROOM,YISHUN AVE 9,04 TO 06,92,Model A,2015,495000
YISHUN,4 ROOM,YISHUN CTRL,01 TO 03,104,Model A,1988,433000
YISHUN,4 ROOM,YISHUN CTRL,04 TO 06,104,Model A,1988,430000
YISHUN,4 ROOM,YISHUN RING RD,01 TO 03,84,Simplified,1988,370000
YISHUN,4 ROOM,YISHUN RING RD,04 TO 06,103,Model A,1986,480000
YISHUN,4 ROOM,YISHUN RING RD,10 TO 12,98,New Generation,1984,455000
YISHUN,4 ROOM,YISHUN RING RD,01 TO 03,103,Model A,1988,448000
YISHUN,4 ROOM,YISHUN RING RD,04 TO 06,104,Model A,1987,458000
YISHUN,4 ROOM,YISHUN RING RD,07 TO 09,104,Model A,1987,480000
YISHUN,4 ROOM,YISHUN RING RD,01 TO 03,92,Model A,2012,435000
YISHUN,4 ROOM,YISHUN RING RD,01 TO 03,84,Simplified,1988,362000
YISHUN,4 ROOM,YISHUN RING RD,01 TO 03,107,Model A,1988,435000
YISHUN,4 ROOM,YISHUN RING RD,04 TO 06,104,Model A,1988,405000
YISHUN,4 ROOM,YISHUN RING RD,01 TO 03,93,New Generation,1985,425000
YISHUN,4 ROOM,YISHUN RING RD,01 TO 03,84,Simplified,1987,370000
YISHUN,4 ROOM,YISHUN RING RD,04 TO 06,104,Model A,1988,400000
YISHUN,4 ROOM,YISHUN RING RD,10 TO 12,96,Premium Apartment,2016,520000
YISHUN,4 ROOM,YISHUN ST 11,01 TO 03,93,New Generation,1984,395000
YISHUN,4 ROOM,YISHUN ST 11,01 TO 03,91,New Generation,1984,430000
YISHUN,4 ROOM,YISHUN ST 20,10 TO 12,90,Model A,2000,450000
YISHUN,4 ROOM,YISHUN ST 20,07 TO 09,91,Model A,2000,440000
YISHUN,4 ROOM,YISHUN ST 22,04 TO 06,84,Simplified,1985,370888
YISHUN,4 ROOM,YISHUN ST 22,04 TO 06,104,Model A,1985,396000
YISHUN,4 ROOM,YISHUN ST 31,13 TO 15,92,Model A,2015,480000
YISHUN,4 ROOM,YISHUN ST 31,13 TO 15,92,Model A,2015,500000
YISHUN,4 ROOM,YISHUN ST 31,04 TO 06,92,Model A,2015,470000
YISHUN,4 ROOM,YISHUN ST 31,10 TO 12,92,Model A,2015,485000
YISHUN,4 ROOM,YISHUN ST 51,04 TO 06,93,Model A,2017,470000
YISHUN,4 ROOM,YISHUN ST 51,07 TO 09,92,Model A,2018,535000
YISHUN,4 ROOM,YISHUN ST 51,04 TO 06,93,Model A,2016,475000
YISHUN,4 ROOM,YISHUN ST 51,13 TO 15,93,Model A,2017,500000
YISHUN,4 ROOM,YISHUN ST 51,10 TO 12,92,Model A,2018,530000
YISHUN,4 ROOM,YISHUN ST 61,04 TO 06,105,Model A,1988,468000
YISHUN,4 ROOM,YISHUN ST 61,07 TO 09,83,Simplified,1987,378000
YISHUN,4 ROOM,YISHUN ST 61,10 TO 12,104,Model A,1986,465000
YISHUN,4 ROOM,YISHUN ST 61,04 TO 06,103,Model A,1987,470000
YISHUN,4 ROOM,YISHUN ST 61,04 TO 06,104,Model A,1987,490000
